file_names,clothing_category,texture,fabric,fit
Sunburst_Crochet_Fringe_Tank-img_00000036.jpg,17,0 0 0 1 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Crochet-Paneled_Jumpsuit-img_00000012.jpg,42,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Iguana_Print_Tee-img_00000049.jpg,18,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Ikat_Print_Leggings-img_00000048.jpg,30,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,1 0 0 
Boxy_Denim_Crop_Top-img_00000024.jpg,19,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,1 0 0 
Zip-Up_Puffer_Jacket-img_00000008.jpg,11,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Strapless_Paisley_Print_Jumpsuit-img_00000032.jpg,42,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Southwestern-Patterned_Shorts-img_00000038.jpg,32,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,1 0 0 
Abstract_Geo_V-Neck_Top-img_00000006.jpg,19,1 0 0 0 0 0 0 ,0 1 0 0 0 0 ,0 0 1 
Faux_Leather_Shorts-img_00000071.jpg,32,0 0 0 0 0 1 0 ,0 0 0 1 0 0 ,1 0 0 
Cuffed_Herringbone_Shorts-img_00000016.jpg,32,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Striped_Slub_Knit_Tee-img_00000030.jpg,18,0 0 1 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Floral-Embroidered_Romper-img_00000044.jpg,48,0 0 0 1 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Abstract_Print_Colorblock_Top-img_00000003.jpg,19,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Performance_Shorts-img_00000032.jpg,32,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Colorblocked_Track_Jacket-img_00000062.jpg,11,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Floral_Raglan_Sweater-img_00000038.jpg,16,1 0 0 0 0 0 0 ,0 0 0 0 0 1 ,0 0 1 
Luxe-Printed_Workout_Leggings-img_00000014.jpg,30,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,1 0 0 
Textured_Open_Front_Blazer-img_00000031.jpg,2,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Barbie_Perfect_Tee-img_00000033.jpg,18,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 1 0 
Fluted_Floral_Print_Dress-img_00000060.jpg,41,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Keyhole_Abstract_Print_Blouse-img_00000064.jpg,3,0 0 1 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Miami_Heat_Graphic_Tank-img_00000022.jpg,17,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Mesh_Maxi_Dress-img_00000062.jpg,41,0 0 0 0 0 1 0 ,0 1 0 0 0 0 ,1 0 0 
Pleated_Floral_Print_Shorts-img_00000024.jpg,32,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Textured_Cutout_Jumpsuit-img_00000042.jpg,42,0 0 0 1 0 0 0 ,0 1 0 0 0 0 ,0 0 1 
Zippered_Woven_Joggers-img_00000003.jpg,29,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Boat_Neck_Heathered_Top-img_00000029.jpg,19,0 0 1 0 0 0 0 ,0 1 0 0 0 0 ,0 0 1 
Draped_Longline_Cardigan-img_00000021.jpg,6,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Favorite_Ankle_Leggings-img_00000064.jpg,30,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,1 0 0 
Drop-Sleeve_Knit_Tee-img_00000031.jpg,18,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Faux_Leather_Hooded_Jacket-img_00000070.jpg,11,0 0 0 0 0 1 0 ,0 0 0 1 0 0 ,0 0 1 
Tropical_Floral_Print_Dress-img_00000025.jpg,41,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Marled_Stripe_Cardigan-img_00000006.jpg,6,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Textured_Knit_Open-Front_Cardigan-img_00000032.jpg,6,0 0 0 0 0 1 0 ,0 0 0 0 0 1 ,0 0 1 
Strappy_V-Neck_Jumpsuit-img_00000007.jpg,42,0 0 0 0 1 0 0 ,0 1 0 0 0 0 ,0 0 1 
Textured_Crosshatch_Dolman_Tee-img_00000020.jpg,18,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Smocked_Bandana_Print_Skirt-img_00000006.jpg,33,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Tasseled_Neckline_Floral_Blouse-img_00000081.jpg,3,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Abstract-Stripe_Fuzzy_Sweater-img_00000008.jpg,16,0 0 0 0 0 1 0 ,0 0 0 0 0 1 ,0 0 1 
Classic_Slub_Jersey_Tank-img_00000003.jpg,17,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Knife-Pleated_Denim_Shorts-img_00000033.jpg,32,0 0 0 0 0 1 0 ,1 0 0 0 0 0 ,1 0 0 
Abstract_Varsity-Striped_Top-img_00000021.jpg,19,0 0 1 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Single-Button_Blazer-img_00000054.jpg,2,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,1 0 0 
Mandarin_Collar_Blouse-img_00000072.jpg,3,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Marled_Knit_Tee-img_00000010.jpg,18,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Collarless_Faux_Leather-Sleeve_Blazer-img_00000095.jpg,2,0 0 0 0 0 1 0 ,0 0 0 0 1 0 ,0 0 1 
Hooded_Loose-Knit_Cardigan-img_00000025.jpg,6,0 0 0 0 0 1 0 ,0 0 0 0 0 1 ,0 0 1 
Paisley_Print_Denim_Jumpsuit-img_00000033.jpg,42,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Boxy_Eyelash_Lace_Top-img_00000027.jpg,19,0 0 0 1 0 0 0 ,0 1 0 0 0 0 ,0 0 1 
Abstract_Stripe_Joggers-img_00000020.jpg,29,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Tribal_Print_Shorts-img_00000052.jpg,32,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Daisy_Print_Blouse-img_00000129.jpg,3,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Stripe_Print_Surplice_Blouse-img_00000081.jpg,3,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Cuffed_High-Waist_Shorts-img_00000056.jpg,32,0 0 0 0 0 1 0 ,1 0 0 0 0 0 ,1 0 0 
Leaf_Print_Tank-img_00000010.jpg,17,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Marled_Knit_Sweatpants-img_00000010.jpg,34,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,1 0 0 
Striped_T-Back_Maxi_Dress-img_00000043.jpg,41,0 0 1 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Tie-Dye_Print_Romper-img_00000047.jpg,48,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Textured_Floral_Skater_Dress-img_00000043.jpg,41,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Linen_Overall_Dress-img_00000079.jpg,41,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Shirred_Chiffon_Dress-img_00000084.jpg,41,0 0 0 0 0 1 0 ,0 1 0 0 0 0 ,0 0 1 
Collarless_Woven_Blazer-img_00000062.jpg,2,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Open-Knit_Fisherman_Sweater-img_00000033.jpg,16,0 0 0 0 0 1 0 ,0 0 0 0 0 1 ,0 0 1 
Low-Rise_Ankle_Jeans-img_00000028.jpg,26,0 0 0 0 0 1 0 ,1 0 0 0 0 0 ,1 0 0 
Longline_Raw-Cut_Hoodie-img_00000021.jpg,10,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Lemon_Print_Shorts-img_00000052.jpg,32,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Shirred_Floral-Embroidered_Blouse-img_00000115.jpg,3,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Abstract_Slub_Knit_Top-img_00000001.jpg,19,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Hooded_Varsity_Jacket-img_00000077.jpg,11,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Button-Front_Blazer-img_00000120.jpg,2,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,1 0 0 
Cropped_Double-Racer_Tank-img_00000010.jpg,17,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,1 0 0 
Tie-Dye_Cami_Dress-img_00000013.jpg,41,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Scuba_Knit_Sheath_Dress-img_00000031.jpg,41,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,1 0 0 
Stretch_Knit_Tank-img_00000025.jpg,17,0 0 0 0 0 1 0 ,0 0 0 0 0 1 ,0 0 1 
Boxy_Wide_Neck_Tee-img_00000026.jpg,18,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Striped_Knit_Skater_Dress-img_00000053.jpg,41,0 0 1 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Chambray_Jumpsuit-img_00000055.jpg,42,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
High-Slit_Midi_Dress-img_00000014.jpg,41,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,1 0 0 
Braided_T-Back_Tank-img_00000052.jpg,17,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Star_Print_T-Shirt_Dress-img_00000011.jpg,41,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,1 0 0 
Striped_Henley-img_00000041.jpg,9,0 0 1 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Abstract_Dotted_Dress-img_00000052.jpg,41,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Three-Button_Flat_Collar_Blouse-img_00000094.jpg,3,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
City_of_Lights_Hoodie-img_00000004.jpg,10,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Embroidered_Peasant_Blouse-img_00000098.jpg,3,0 0 0 1 0 0 0 ,0 1 0 0 0 0 ,0 0 1 
Surplice_Woven_Jumpsuit-img_00000032.jpg,42,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Everlasting_Love_Lace_Dress-img_00000027.jpg,41,0 0 0 1 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Striped_Cap-Sleeve_Tee-img_00000049.jpg,18,0 0 1 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Classic_Split-Neck_Blouse-img_00000008.jpg,3,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Striped_Stretch-Knit_Tee-img_00000010.jpg,18,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Knit_Crew_Neck_Sweater-img_00000046.jpg,16,0 0 0 0 0 1 0 ,0 0 0 0 0 1 ,0 0 1 
Favorite_Capri_Leggings-img_00000037.jpg,30,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,1 0 0 
Heathered_Stripe_Romper-img_00000001.jpg,48,0 0 1 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Linen_Pocket_Tee-img_00000032.jpg,18,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Tie-Dye_Cutout_Tee-img_00000019.jpg,18,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Contrast-Trimmed_Drawstring_Sweatshorts-img_00000016.jpg,35,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,1 0 0 
Classic_Mid-Rise_Shorts-img_00000035.jpg,32,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 1 0 
Tribal_Print_Peasant_Blouse-img_00000006.jpg,3,0 1 0 0 0 0 0 ,0 1 0 0 0 0 ,0 0 1 
Classic_Knit_Top-img_00000021.jpg,19,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 1 0 
Faux_Fur_Collar_Coat-img_00000042.jpg,39,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Mesh_Paneled_Tank-img_00000012.jpg,17,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,1 0 0 
Heathered_Drawstring_Sweatpants-img_00000034.jpg,34,0 0 1 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Colorblock_Cutout_Jumpsuit-img_00000035.jpg,42,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Leaf_Print_Blouse-img_00000081.jpg,3,0 1 0 0 0 0 0 ,0 1 0 0 0 0 ,0 1 0 
Marble_Print_Tee-img_00000024.jpg,18,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Contrast_Drawstring_Denim_Shorts-img_00000015.jpg,32,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Ditsy_Floral_Print_Leggings-img_00000010.jpg,30,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,1 0 0 
Rose_Print_Surplice_Dress-img_00000018.jpg,41,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Paisley_Rose_Print_Dress-img_00000008.jpg,41,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,1 0 0 
Belted_Crop_Top-img_00000011.jpg,19,0 0 0 0 0 1 0 ,0 1 0 0 0 0 ,0 0 1 
Civil_Longline_Mesh_Tee-img_00000023.jpg,18,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Floral_Faux_Leather_Applique_Dress-img_00000022.jpg,41,0 0 0 1 0 0 0 ,0 1 0 0 0 0 ,0 0 1 
Faux_Leather_Bomber_Jacket-img_00000053.jpg,11,0 0 0 0 0 1 0 ,0 0 0 1 0 0 ,0 0 1 
Longline_Side-Slit_Blazer-img_00000047.jpg,2,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Striped_Shaggy_Knit_Sweater-img_00000015.jpg,16,0 0 0 0 0 1 0 ,0 0 0 0 1 0 ,0 0 1 
Burnout_Striped_Athletic_Tank-img_00000009.jpg,17,0 0 1 0 0 0 0 ,0 0 1 0 0 0 ,1 0 0 
Daisy_Shift_Dress-img_00000034.jpg,41,0 0 0 1 0 0 0 ,0 0 0 0 0 1 ,0 0 1 
Diamond_Cutout_Sheath_Dress-img_00000063.jpg,41,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Flowy_Embroidered_Midi_Dress-img_00000005.jpg,41,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Burnout_Geo_Pattern_Top-img_00000001.jpg,19,0 0 1 0 0 0 0 ,0 0 1 0 0 0 ,1 0 0 
Asymmetric_Zip-Front_Cardigan-img_00000038.jpg,6,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Longline_Floral_Lace_Cardigan-img_00000009.jpg,6,0 0 0 1 0 0 0 ,0 1 0 0 0 0 ,0 0 1 
Mixed_Prints_Maxi_Dress-img_00000009.jpg,41,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Textured_Open-Knit_Sweater-img_00000033.jpg,16,0 0 0 0 0 1 0 ,0 0 0 0 0 1 ,0 0 1 
Belted_Floral_Print_Dress-img_00000041.jpg,41,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Striped_Baseball_Tee-img_00000008.jpg,18,0 0 1 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Cable_Knit_Cardigan-img_00000072.jpg,6,0 0 0 0 0 1 0 ,0 0 0 0 0 1 ,0 1 0 
Basic_Bodycon_Dress-img_00000061.jpg,41,0 0 0 0 0 1 0 ,0 1 0 0 0 0 ,1 0 0 
Faux_Leather_Shawl_Collar_Blazer-img_00000046.jpg,2,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Belted_Wide-Leg_Jumpsuit-img_00000010.jpg,42,0 0 0 0 0 1 0 ,0 1 0 0 0 0 ,0 0 1 
Ditsy_Floral_A-Line_Dress-img_00000047.jpg,41,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Varsity-Striped_Baseball_Tee-img_00000011.jpg,18,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Plaid_Pocket_Tee-img_00000038.jpg,18,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Faux_Leather_Biker_Jacket-img_00000060.jpg,11,0 0 0 0 0 1 0 ,0 0 0 1 0 0 ,0 0 1 
Acid_Wash_Distressed_Jeans-img_00000036.jpg,26,1 0 0 0 0 0 0 ,1 0 0 0 0 0 ,1 0 0 
Mineral_Wash_Denim_Shorts-img_00000017.jpg,32,0 0 0 0 0 1 0 ,1 0 0 0 0 0 ,1 0 0 
Denim_Cami_Dress-img_00000002.jpg,41,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Embroidered_Gauze_Maxi_Dress-img_00000017.jpg,41,0 0 0 0 0 1 0 ,0 1 0 0 0 0 ,0 0 1 
Dip-Dye_Sweater-img_00000028.jpg,16,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Control_Sector_Reversible_Drawstring_Shorts-img_00000027.jpg,32,0 0 0 0 0 1 0 ,1 0 0 0 0 0 ,0 0 1 
Cable_Knit_Sweater-img_00000071.jpg,16,0 0 0 0 0 1 0 ,0 0 0 0 0 1 ,0 0 1 
Waldo_Graphic_Tee-img_00000001.jpg,18,0 0 1 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Side-Knot_Muscle_Tee-img_00000050.jpg,18,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Crocheted_Tie-Dye_Maxi_Skirt-img_00000048.jpg,33,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Draped_Open-Front_Cardigan-img_00000040.jpg,6,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Eyelash_Lace_Maxi_Skirt-img_00000017.jpg,33,0 0 0 1 0 0 0 ,0 1 0 0 0 0 ,0 0 1 
Longline_Draped_Open-Front_Jacket-img_00000027.jpg,11,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Unstructured_Cargo_Shorts-img_00000008.jpg,32,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Faux_Wrap_Heathered_Sheath_Dress-img_00000038.jpg,41,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Strappy_V-Neck_Jumpsuit-img_00000025.jpg,42,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Mineral_Wash_High-Rise_Skinny_Jeans-img_00000054.jpg,26,1 0 0 0 0 0 0 ,1 0 0 0 0 0 ,1 0 0 
Darling_Dots_Denim_Shorts-img_00000010.jpg,32,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Tasseled_Crochet_Shift_Dress-img_00000011.jpg,41,0 0 0 1 0 0 0 ,0 1 0 0 0 0 ,0 0 1 
Faux_Gem_Shift_Dress-img_00000041.jpg,41,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 1 0 
Striped_Joggers-img_00000053.jpg,29,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Tropical_Print_Tank-img_00000013.jpg,17,0 0 0 0 0 1 0 ,1 0 0 0 0 0 ,0 0 1 
Striped_A-Line_Skirt-img_00000070.jpg,33,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Crochet-Trimmed_Blouse-img_00000039.jpg,3,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Longline_Rose_Print_Cardigan-img_00000019.jpg,6,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Watercolor_Paneled_Sweater-img_00000006.jpg,16,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Basic_Tank-img_00000036.jpg,17,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Crepe_Henley_Blouse-img_00000035.jpg,3,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Painted_Floral_Maxi_Dress-img_00000011.jpg,41,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Collared_Crossover_Sweater_Coat-img_00000016.jpg,39,0 0 1 0 0 0 0 ,0 0 0 0 0 1 ,0 0 1 
Posh_Tube_Dress-img_00000041.jpg,41,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,1 0 0 
Crepe_Henley_Blouse-img_00000027.jpg,3,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Boxy_Multi-Striped_Tee-img_00000026.jpg,18,0 0 1 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Brushstroke_Stripe_Deep-V_Jumpsuit-img_00000048.jpg,42,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,1 0 0 
High-Slit_Dropped_Hem_Tee-img_00000028.jpg,18,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,1 0 0 
Ribbed_Side_Slit_Dress-img_00000003.jpg,41,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Boxy_Plaid_Flannel-img_00000057.jpg,7,0 0 0 0 0 0 1 ,0 0 1 0 0 0 ,0 0 1 
Faux_Fur-Lined_Parka-img_00000058.jpg,13,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Windowpane_Print_Blouse-img_00000039.jpg,3,0 0 0 0 0 0 1 ,0 0 1 0 0 0 ,0 0 1 
Longline_Split-Back_Tee-img_00000031.jpg,18,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Oversized_Open-Front_Blazer-img_00000022.jpg,2,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Caged-Side_Cami_Romper-img_00000008.jpg,48,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,1 0 0 
High-Slit_Layered_Tank_Dress-img_00000024.jpg,41,0 0 1 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Paisley_Print_Shorts-img_00000041.jpg,32,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
French_Terry_Tee-img_00000002.jpg,18,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Embroidered_Organza_Skirt-img_00000028.jpg,33,0 0 0 1 0 0 0 ,0 1 0 0 0 0 ,0 0 1 
Palm_Springs_Muscle_Tee-img_00000012.jpg,18,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Sheer_Moments_Cropped_Tank-img_00000025.jpg,17,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,1 0 0 
Embroidered_Floral_Pattern_Blouse-img_00000013.jpg,3,0 0 0 1 0 0 0 ,0 1 0 0 0 0 ,0 1 0 
Eyelash_Lace-Paneled_Romper-img_00000011.jpg,48,0 0 0 1 0 0 0 ,0 1 0 0 0 0 ,0 0 1 
Woven_Chelsea_Collar_Blouse-img_00000038.jpg,3,0 0 0 0 0 0 1 ,0 0 1 0 0 0 ,0 0 1 
Textured_Faux_Fur_Coat-img_00000033.jpg,39,0 0 0 0 0 1 0 ,0 0 0 0 1 0 ,0 0 1 
For_You_Graphic_Tee-img_00000001.jpg,18,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Butterfly_Print_Maxi_Dress-img_00000084.jpg,41,0 1 0 0 0 0 0 ,0 1 0 0 0 0 ,0 0 1 
Boxy_Crepe_Romper-img_00000031.jpg,48,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Tropical_Print_Bodycon_Dress-img_00000057.jpg,41,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,1 0 0 
Cable_Knit_Cardigan-img_00000025.jpg,6,0 0 0 0 0 1 0 ,0 0 0 0 0 1 ,0 0 1 
Civil_Regime_Tropical_Print_Jersey-img_00000012.jpg,12,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Zippered-Ankle_Skinny_Jeans-img_00000031.jpg,26,0 0 0 0 0 1 0 ,1 0 0 0 0 0 ,1 0 0 
Boxy_Raglan_Sweater-img_00000070.jpg,16,0 0 0 1 0 0 0 ,0 0 0 0 0 1 ,0 0 1 
Mineral_Wash_Denim_Joggers-img_00000020.jpg,29,1 0 0 0 0 0 0 ,1 0 0 0 0 0 ,0 0 1 
Collarless_Faux_Leather-Sleeve_Blazer-img_00000064.jpg,2,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Boxy_Striped_Pocket_Tee-img_00000041.jpg,18,0 0 1 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Woven_Shift_Dress-img_00000001.jpg,41,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Notched_Open-Front_Textured_Blazer-img_00000031.jpg,2,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
West_Coast_Mesh_Tank-img_00000018.jpg,17,0 0 0 0 0 0 1 ,0 0 1 0 0 0 ,0 0 1 
Marled_Twist-Front_Blouse-img_00000068.jpg,3,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Crochet_Strap_Dress-img_00000031.jpg,41,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Double-Breasted_Blazer-img_00000125.jpg,2,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Side-Slit_Striped_Blouse-img_00000018.jpg,3,0 0 1 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Structured_Mesh_Skater_Skirt-img_00000003.jpg,33,0 0 1 0 0 0 0 ,0 1 0 0 0 0 ,0 0 1 
Cable_Knit_Turtleneck_Sweater-img_00000014.jpg,16,0 0 0 0 0 1 0 ,0 0 0 0 0 1 ,0 0 1 
Suspender_Button-Down_Maxi_Dress-img_00000006.jpg,41,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Tropical_Print_Pocket_Tank-img_00000004.jpg,17,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Floral_Lace_Kimono-img_00000025.jpg,44,0 0 0 1 0 0 0 ,0 1 0 0 0 0 ,0 0 1 
Cuffed_Drawstring_Denim_Shorts-img_00000020.jpg,32,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Color_Striped_Performance_Leggings-img_00000011.jpg,30,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,1 0 0 
Tile_Print_Blouse-img_00000042.jpg,3,0 1 0 0 0 0 0 ,0 0 0 0 0 1 ,0 0 1 
